employee_id,age,city,department,salary,join_date,performance_score
8324.0,47.0,Phoenix,Engineering,123727.0,2016-03-15,3.6
8325.0,21.0,Phoenix,Finance,61644.0,2024-06-16,2.9
8326.0,58.0,Los Angeles,Marketing,99614.0,2018-04-28,4.0
8327.0,56.0,Houston,Marketing,62484.0,2024-06-10,3.9
8328.0,30.0,Phoenix,Sales,143576.0,2022-01-04,1.8
8329.0,43.0,New York,Finance,69684.0,2018-09-25,2.1
8330.0,62.0,New York,Engineering,109191.0,2017-11-15,4.5
8331.0,43.0,Chicago,Engineering,48788.0,2022-05-03,3.5
8332.0,27.0,Phoenix,Sales,120231.0,2024-03-20,4.8
8333.0,49.0,Los Angeles,Sales,102913.0,2020-07-27,3.7
8334.0,55.0,Phoenix,Finance,114805.0,2020-03-30,3.1
8335.0,44.0,Phoenix,HR,123863.0,2016-04-22,1.6
8336.0,58.0,Chicago,Finance,121049.0,2021-10-09,4.5
8337.0,30.0,Los Angeles,HR,94979.0,2018-09-02,
8338.0,,New York,Finance,108580.0,2015-05-06,3.2
8339.0,57.0,New York,Marketing,102657.0,2024-09-06,4.1
8340.0,65.0,New York,Finance,,2023-10-24,1.4
8341.0,55.0,Houston,,67065.0,2021-04-06,4.5
8342.0,44.0,Houston,Engineering,,2018-04-14,4.6
8343.0,22.0,Houston,HR,57937.0,2022-07-22,2.7
8344.0,46.0,Houston,Marketing,147860.0,2021-09-28,1.6
8345.0,33.0,Houston,Engineering,64662.0,2016-02-17,4.3
8346.0,52.0,Chicago,Sales,69740.0,2018-04-18,1.9
8347.0,49.0,Houston,HR,128448.0,2020-08-03,1.1
8348.0,57.0,Houston,Finance,57731.0,2024-08-30,3.4
8349.0,39.0,New York,Finance,61692.0,2023-08-20,3.6
8350.0,28.0,Phoenix,Sales,98499.0,2020-02-22,4.5
8351.0,61.0,New York,HR,75259.0,2020-12-29,4.8
8352.0,26.0,Chicago,Finance,44076.0,2015-04-26,4.5
8353.0,30.0,Houston,Engineering,132264.0,2019-07-30,3.0
8354.0,43.0,Phoenix,HR,142241.0,2015-10-15,1.1
8355.0,31.0,,Marketing,84848.0,2021-06-14,1.3
8356.0,51.0,Phoenix,Engineering,117467.0,2017-03-13,1.4
8357.0,29.0,New York,Finance,107945.0,2021-02-23,2.7
8358.0,55.0,New York,Marketing,143100.0,2016-01-30,1.4
8359.0,35.0,Phoenix,Sales,54886.0,2022-06-09,4.3
8360.0,45.0,Los Angeles,Sales,47593.0,2018-04-05,1.6
8361.0,51.0,New York,HR,80807.0,2015-10-01,1.6
8362.0,61.0,New York,Engineering,71794.0,2016-02-02,1.1
8363.0,25.0,Phoenix,HR,131814.0,2021-04-16,2.5
8364.0,61.0,Los Angeles,Engineering,112448.0,2021-06-13,2.7
8365.0,64.0,Chicago,Sales,72189.0,2018-12-22,3.3
8366.0,24.0,Los Angeles,Finance,90924.0,2023-01-19,2.6
8367.0,42.0,Chicago,Finance,132328.0,2019-09-22,5.0
8368.0,28.0,Los Angeles,Engineering,125648.0,2020-03-31,3.3
8369.0,22.0,Houston,Sales,42163.0,2018-09-24,1.6
8370.0,29.0,New York,HR,57071.0,2017-07-12,1.9
8371.0,56.0,Los Angeles,Marketing,106367.0,2023-04-25,3.3
8372.0,38.0,Houston,Marketing,78631.0,2018-05-27,4.9
8373.0,54.0,Los Angeles,Sales,80433.0,2018-10-24,3.2
8374.0,41.0,New York,Marketing,69504.0,2019-09-28,3.2
8375.0,23.0,Chicago,Engineering,123198.0,2016-10-22,1.3
8376.0,34.0,New York,Sales,66471.0,2015-09-03,5.0
8377.0,46.0,Los Angeles,Engineering,115637.0,2024-08-30,4.9
8378.0,65.0,Los Angeles,Finance,40045.0,2023-02-27,3.4
8379.0,30.0,Houston,Engineering,123321.0,2023-05-15,3.1
8380.0,31.0,Houston,Sales,77784.0,2021-07-10,1.5
8381.0,46.0,New York,Engineering,95813.0,2018-04-15,2.0
8382.0,21.0,Houston,Engineering,54616.0,2019-10-17,4.6
8383.0,46.0,Los Angeles,Sales,113766.0,2022-09-27,1.6
8384.0,46.0,New York,Finance,100501.0,2020-10-20,2.8
8385.0,47.0,New York,Marketing,141740.0,2018-03-10,3.8
8386.0,49.0,Chicago,Engineering,72517.0,2020-05-23,3.3
8387.0,42.0,Los Angeles,HR,119341.0,2024-05-16,1.9
8388.0,27.0,New York,HR,100922.0,2023-09-29,4.0
8389.0,27.0,New York,,84172.0,2017-04-17,4.9
8390.0,49.0,New York,Sales,145448.0,2017-12-31,4.4
8391.0,29.0,,Sales,135594.0,2019-02-20,2.1
8392.0,54.0,Chicago,,101274.0,2021-08-14,3.7
8393.0,40.0,Phoenix,Finance,147394.0,2017-12-20,2.1
8394.0,35.0,,Sales,146730.0,2024-02-18,4.4
8395.0,27.0,Houston,Engineering,118060.0,2020-01-15,3.8
8396.0,49.0,Chicago,Finance,103280.0,2015-09-04,4.8
8397.0,34.0,Los Angeles,Sales,122556.0,2023-09-09,2.6
8398.0,58.0,Los Angeles,Finance,134470.0,2024-06-17,3.5
8399.0,22.0,Chicago,Finance,84987.0,2024-04-07,4.2
8400.0,37.0,Chicago,Finance,119991.0,2023-12-17,3.5
8401.0,63.0,Phoenix,HR,121165.0,2023-01-02,1.4
,52.0,Chicago,Engineering,134340.0,2023-05-24,2.9
8403.0,52.0,Phoenix,Marketing,72968.0,2024-07-28,4.1
8404.0,56.0,Chicago,HR,69597.0,2024-04-18,1.2
8405.0,63.0,Phoenix,Engineering,123081.0,2015-10-08,4.5
8406.0,24.0,Phoenix,,48852.0,2023-11-30,4.0
8407.0,57.0,Chicago,Marketing,147355.0,2015-11-21,1.2
8408.0,44.0,Los Angeles,Marketing,41898.0,2023-08-10,4.9
8409.0,44.0,Los Angeles,,66165.0,2020-05-27,2.2
8410.0,45.0,Chicago,Engineering,87008.0,2016-02-03,4.2
8411.0,57.0,,Sales,46471.0,2016-10-07,3.6
8412.0,35.0,Houston,HR,132216.0,2021-07-24,4.7
8413.0,29.0,Los Angeles,Engineering,149297.0,2019-12-27,3.5
8414.0,32.0,Los Angeles,Engineering,76676.0,2019-07-02,1.2
8415.0,49.0,Phoenix,Finance,55333.0,2018-02-08,1.5
8416.0,25.0,Phoenix,Engineering,50855.0,2019-05-15,1.0
8417.0,32.0,Houston,Marketing,89290.0,2021-12-16,4.8
8418.0,50.0,Phoenix,Engineering,107462.0,2022-02-24,4.1
8419.0,,Los Angeles,Sales,59269.0,2020-04-26,3.3
8420.0,55.0,Houston,HR,99659.0,2015-06-06,3.1
8421.0,46.0,Los Angeles,Engineering,113551.0,2016-10-30,4.0
8422.0,42.0,New York,HR,65954.0,2024-03-04,1.8
8423.0,41.0,Houston,Marketing,62587.0,2021-03-14,2.9
8424.0,32.0,New York,Finance,64987.0,2023-03-23,3.0
8425.0,32.0,Phoenix,Sales,53624.0,2021-12-23,3.5
8426.0,47.0,Phoenix,Marketing,102421.0,2023-08-04,2.7
8427.0,53.0,Houston,Sales,71031.0,2015-05-27,3.4
8428.0,40.0,Chicago,Engineering,116665.0,2018-02-02,
8429.0,51.0,Phoenix,Marketing,,2019-12-02,3.9
,37.0,Los Angeles,HR,109670.0,2017-02-21,3.5
8431.0,63.0,Houston,Engineering,122243.0,2015-03-24,1.1
8432.0,51.0,Chicago,Engineering,146987.0,2018-09-09,3.5
8433.0,57.0,Houston,Engineering,125231.0,2023-01-05,4.2
8434.0,39.0,New York,HR,143744.0,2024-12-07,3.4
8435.0,54.0,New York,Finance,133612.0,2016-06-28,3.0
8436.0,56.0,Houston,Marketing,128712.0,2020-02-01,4.7
8437.0,46.0,Phoenix,Engineering,53556.0,2021-02-27,1.4
8438.0,58.0,New York,Finance,122607.0,2020-06-30,4.0
8439.0,40.0,Los Angeles,Sales,57012.0,2015-03-07,1.1
8440.0,43.0,New York,Finance,134537.0,2016-01-09,1.4
8441.0,63.0,Chicago,Engineering,60988.0,2019-08-11,3.5
8442.0,50.0,Chicago,Engineering,81077.0,2016-10-30,4.3
8443.0,63.0,Los Angeles,Engineering,96685.0,2024-11-29,3.6
8444.0,42.0,Los Angeles,Finance,44483.0,2018-06-10,2.1
8445.0,25.0,Houston,Engineering,76862.0,2020-09-08,3.9
8446.0,21.0,Phoenix,Finance,138837.0,,2.7
8447.0,23.0,Phoenix,Finance,119469.0,2024-04-02,2.5
8448.0,39.0,Chicago,Engineering,130607.0,2015-05-04,2.5
8449.0,59.0,Chicago,Engineering,133919.0,2016-10-13,2.1
8450.0,54.0,Chicago,Finance,141814.0,2020-04-18,4.6
8451.0,65.0,Phoenix,Sales,47866.0,2015-03-11,2.0
8452.0,40.0,Houston,,82789.0,2022-05-04,1.9
8453.0,47.0,New York,Engineering,97063.0,2021-06-02,2.3
8454.0,56.0,Phoenix,Finance,119340.0,2022-01-18,2.8
,40.0,Phoenix,Marketing,59942.0,2016-02-14,4.7
8456.0,30.0,New York,Engineering,107285.0,2017-08-27,3.7
8457.0,44.0,Los Angeles,Finance,54516.0,2022-03-02,2.8
8458.0,,Chicago,HR,50711.0,2019-05-09,3.2
8459.0,56.0,,Engineering,92288.0,2016-12-15,1.4
8460.0,54.0,Phoenix,Engineering,116353.0,2017-05-03,2.2
8461.0,46.0,Phoenix,Sales,43070.0,2023-04-24,2.9
8462.0,47.0,Phoenix,HR,75709.0,2020-07-11,2.6
8463.0,39.0,Phoenix,Sales,123965.0,2019-07-21,4.0
8464.0,,Houston,Finance,146193.0,2019-07-25,3.4
8465.0,44.0,Houston,HR,118037.0,2019-12-19,4.4
8466.0,55.0,Phoenix,Engineering,74779.0,2016-03-15,2.1
8467.0,42.0,Chicago,Marketing,135172.0,2021-11-19,3.9
8468.0,36.0,New York,Sales,122232.0,2021-01-10,3.7
8469.0,21.0,Phoenix,Finance,64335.0,2024-08-07,4.1
8470.0,43.0,Chicago,Marketing,149055.0,2016-01-08,1.4
8471.0,25.0,Phoenix,HR,141146.0,2022-08-11,3.4
8472.0,30.0,New York,HR,61771.0,2024-01-22,4.7
8473.0,56.0,Los Angeles,Engineering,69336.0,2015-12-17,5.0
8474.0,25.0,New York,Sales,120040.0,2020-06-15,3.6
8475.0,25.0,Los Angeles,Engineering,43903.0,2015-03-04,
8476.0,52.0,Houston,Sales,108388.0,2017-07-20,3.4
8477.0,39.0,Phoenix,Finance,128702.0,2021-02-18,3.0
8478.0,25.0,Phoenix,Marketing,41895.0,2017-08-01,1.2
8479.0,49.0,Chicago,Engineering,76777.0,2015-07-17,2.7
8480.0,44.0,Phoenix,Marketing,122251.0,2015-06-10,1.5
8481.0,31.0,Houston,HR,123792.0,2016-09-27,1.9
8482.0,24.0,Phoenix,Sales,138993.0,2023-12-29,2.8
8483.0,23.0,Phoenix,Marketing,62979.0,2018-02-23,1.1
8484.0,59.0,Phoenix,Marketing,93138.0,2022-03-19,2.8
8485.0,62.0,Chicago,Marketing,45649.0,2016-09-21,4.0
8486.0,45.0,New York,Marketing,94702.0,2023-10-09,4.9
8487.0,63.0,New York,Marketing,148422.0,2020-03-15,4.9
8488.0,25.0,Chicago,Marketing,97064.0,2019-11-01,3.3
8489.0,25.0,Phoenix,HR,116429.0,2016-07-22,2.4
8490.0,56.0,,Engineering,104972.0,2020-07-20,4.4
8491.0,25.0,Chicago,Sales,50262.0,2024-05-30,2.9
8492.0,50.0,Phoenix,Sales,,2022-09-03,4.4
8493.0,63.0,Chicago,Marketing,144653.0,2017-05-20,1.4
8494.0,39.0,Chicago,HR,144092.0,2016-08-03,3.1
8495.0,23.0,Los Angeles,HR,53631.0,2020-01-17,2.9
8496.0,62.0,Phoenix,HR,103624.0,2024-11-12,4.3
8497.0,28.0,Chicago,Engineering,79567.0,2018-04-05,3.8
8498.0,33.0,New York,Marketing,147375.0,2022-03-02,1.9
8499.0,65.0,Phoenix,Marketing,86436.0,2023-02-27,3.3
8500.0,35.0,,Finance,125366.0,2023-01-06,3.9
8501.0,22.0,Los Angeles,HR,75303.0,2017-10-11,2.8
8502.0,22.0,,Sales,71297.0,2017-04-25,1.2
8503.0,63.0,New York,Marketing,88114.0,2020-08-25,4.5
8504.0,62.0,New York,Engineering,96282.0,2020-09-09,4.5
8505.0,64.0,New York,Finance,100668.0,2020-11-03,1.3
8506.0,57.0,Chicago,Marketing,89334.0,2017-05-01,2.6
8507.0,58.0,Chicago,Finance,44906.0,2023-11-11,1.1
,60.0,Los Angeles,Engineering,72163.0,2019-02-07,3.5
8509.0,52.0,Houston,Marketing,103624.0,2017-03-08,4.3
8510.0,34.0,Phoenix,Finance,130981.0,2020-09-12,3.9
8511.0,46.0,Los Angeles,Sales,84294.0,2021-02-24,3.5
8512.0,37.0,Phoenix,Marketing,50590.0,2022-04-04,3.9
8513.0,32.0,New York,Engineering,92737.0,2017-09-15,3.0
8514.0,38.0,Chicago,Marketing,132920.0,2024-03-20,5.0
8515.0,38.0,Phoenix,HR,46775.0,2016-08-05,4.4
8516.0,41.0,New York,Sales,145724.0,2015-03-04,1.6
8517.0,25.0,Phoenix,Engineering,63323.0,2019-07-10,2.1
8518.0,32.0,Los Angeles,Marketing,98356.0,2017-09-22,1.7
8519.0,51.0,Chicago,Engineering,46484.0,,5.0
8520.0,34.0,,HR,123347.0,2016-07-07,1.6
8521.0,63.0,Houston,Sales,104450.0,2020-01-29,3.2
8522.0,41.0,Los Angeles,Engineering,81047.0,2023-06-25,4.9
8523.0,25.0,Los Angeles,Sales,87985.0,2017-05-18,2.5
8524.0,56.0,Phoenix,Marketing,95392.0,2024-06-10,3.1
8525.0,53.0,Los Angeles,Engineering,70861.0,2016-08-23,2.9
8526.0,64.0,Los Angeles,Marketing,72276.0,,3.9
8527.0,63.0,Phoenix,Marketing,53733.0,2015-12-19,2.9
8528.0,26.0,Chicago,Sales,63428.0,2018-04-08,2.5
8529.0,35.0,Los Angeles,Sales,121545.0,2016-10-17,4.9
8530.0,39.0,Phoenix,Engineering,128404.0,2016-11-13,4.5
8531.0,29.0,Phoenix,Engineering,97206.0,2015-02-20,2.6
8532.0,41.0,Phoenix,Engineering,104333.0,2015-11-04,1.6
8533.0,28.0,New York,Marketing,94593.0,2015-08-06,2.3
8534.0,42.0,Houston,Engineering,87178.0,2021-09-01,4.1
8535.0,61.0,New York,Marketing,130136.0,2017-09-14,1.4
8536.0,58.0,Phoenix,Engineering,142843.0,2019-03-03,3.8
8537.0,59.0,Phoenix,,123604.0,2016-07-07,2.0
8538.0,22.0,New York,,143561.0,2022-06-18,1.7
8539.0,28.0,New York,Sales,143578.0,2020-05-18,4.3
8540.0,30.0,Chicago,Marketing,79765.0,2019-01-06,1.5
8541.0,49.0,Houston,Engineering,64484.0,2023-09-09,2.4
8542.0,61.0,Los Angeles,Marketing,138574.0,2021-02-21,4.0
8543.0,43.0,Houston,Marketing,56112.0,2019-04-13,
8544.0,24.0,Houston,Finance,56928.0,2018-08-13,3.0
8545.0,42.0,Houston,Engineering,109939.0,2017-04-20,3.5
8546.0,60.0,Phoenix,HR,72398.0,2023-03-22,1.6
8547.0,24.0,Houston,HR,145571.0,2023-07-31,1.1
8548.0,44.0,Phoenix,Marketing,145035.0,2018-06-24,2.2
8549.0,37.0,Houston,Finance,105604.0,2018-04-20,3.4
8550.0,42.0,Houston,Marketing,51363.0,2017-01-20,2.3
8551.0,63.0,Los Angeles,Engineering,139238.0,2016-12-01,3.9
8552.0,57.0,Los Angeles,Engineering,96945.0,2023-10-18,1.4
8553.0,61.0,Los Angeles,Engineering,65772.0,2022-10-19,4.6
8554.0,57.0,Houston,Marketing,81766.0,2020-08-12,2.8
8555.0,30.0,Phoenix,HR,141662.0,2017-05-29,4.5
8556.0,58.0,Los Angeles,Finance,131644.0,,4.8
8557.0,35.0,Phoenix,Marketing,101937.0,2020-07-20,3.7
8558.0,29.0,Los Angeles,Sales,85402.0,2016-04-21,3.7
8559.0,60.0,Houston,HR,130187.0,2022-06-18,2.3
8560.0,40.0,Houston,Engineering,47608.0,2024-04-17,4.5
8561.0,42.0,Chicago,Engineering,48715.0,2021-01-03,1.6
8562.0,21.0,New York,Marketing,123558.0,2017-04-15,1.6
8563.0,47.0,Phoenix,HR,123694.0,2022-04-04,2.3
8564.0,56.0,New York,Engineering,42863.0,2017-05-28,1.3
8565.0,44.0,Phoenix,Engineering,147898.0,2017-04-01,2.4
8566.0,26.0,Los Angeles,Finance,82276.0,2015-05-03,1.6
8567.0,55.0,New York,Finance,127367.0,2020-07-02,2.4
8568.0,40.0,Chicago,Engineering,99644.0,2019-11-12,3.9
8569.0,37.0,Houston,Finance,74193.0,2023-08-13,1.6
8570.0,44.0,Houston,Finance,134648.0,2019-04-14,4.6
8571.0,28.0,Phoenix,Sales,52620.0,2022-08-11,4.5
8572.0,61.0,Los Angeles,Finance,47216.0,2016-08-10,1.3
8573.0,29.0,Houston,Sales,122650.0,2024-04-17,2.5
8574.0,38.0,Houston,Finance,128626.0,2015-04-11,2.8
8575.0,47.0,Houston,Sales,59998.0,2022-10-18,1.5
8576.0,40.0,Chicago,Engineering,76295.0,2015-08-02,1.1
8577.0,25.0,New York,HR,56395.0,2017-04-22,3.3
8578.0,59.0,New York,Sales,86688.0,2018-01-18,4.0
8579.0,62.0,Phoenix,Marketing,135978.0,2018-04-04,3.7
8580.0,28.0,Chicago,Sales,,2023-10-20,1.1
8581.0,41.0,Chicago,Finance,,2023-08-24,1.9
8582.0,57.0,Chicago,Finance,123987.0,2021-12-06,
8583.0,33.0,Los Angeles,Engineering,111905.0,2016-06-18,1.6
8584.0,62.0,New York,Engineering,69774.0,2022-10-16,3.3
8585.0,42.0,Houston,HR,52841.0,2015-03-13,4.5
8586.0,65.0,Houston,,111887.0,2017-04-18,2.9
8587.0,56.0,Houston,Engineering,52351.0,2022-12-28,3.5
8588.0,25.0,Phoenix,,140767.0,2017-12-06,5.0
8589.0,56.0,Chicago,HR,57309.0,2024-03-26,1.1
8590.0,55.0,Chicago,Marketing,56337.0,2022-09-10,1.5
8591.0,30.0,Chicago,Engineering,107014.0,2016-05-21,1.7
8592.0,46.0,Chicago,Sales,42500.0,2018-12-09,2.6
8593.0,38.0,Chicago,Finance,72952.0,2020-01-22,3.1
8594.0,28.0,New York,Marketing,72109.0,2021-06-26,2.9
8595.0,53.0,New York,Marketing,72376.0,2020-05-06,4.6
8596.0,56.0,Phoenix,Marketing,80104.0,2017-09-04,3.0
,,Houston,Sales,58584.0,2022-05-09,2.1
8598.0,40.0,Phoenix,Finance,47843.0,2023-05-28,1.6
8599.0,38.0,Phoenix,Finance,101278.0,2016-12-09,3.4
8600.0,47.0,Phoenix,Engineering,57124.0,2020-05-05,1.5
,33.0,Houston,Engineering,64292.0,2015-10-07,1.8
8602.0,57.0,,Finance,98857.0,2018-06-19,4.8
8603.0,24.0,Chicago,HR,45535.0,2016-12-21,2.0
8604.0,40.0,Houston,Sales,92645.0,2022-04-17,4.4
8605.0,53.0,Chicago,Marketing,116850.0,2017-01-26,4.4
8606.0,48.0,New York,Engineering,101479.0,2016-03-09,4.7
8607.0,22.0,Los Angeles,Finance,42727.0,,3.5
8608.0,51.0,Houston,Sales,147980.0,2021-06-19,2.4
8609.0,38.0,Chicago,HR,71604.0,2017-02-24,3.8
8610.0,22.0,Houston,Engineering,125929.0,2018-08-02,1.2
8611.0,61.0,Los Angeles,HR,55730.0,2018-06-19,3.4
8612.0,22.0,Los Angeles,Finance,129084.0,2017-10-03,4.0
8613.0,33.0,Los Angeles,HR,96818.0,2015-01-29,1.5
8614.0,40.0,Los Angeles,Finance,54339.0,2016-03-20,3.8
8615.0,53.0,Chicago,Sales,141495.0,2019-08-30,4.7
8616.0,45.0,New York,Sales,75515.0,2020-11-13,4.1
8617.0,23.0,Chicago,Sales,94815.0,2017-07-09,4.3
8618.0,38.0,Phoenix,,107073.0,2024-08-20,4.7
8619.0,65.0,Phoenix,Finance,54498.0,2020-09-19,2.9
8620.0,42.0,New York,Finance,41358.0,2020-11-17,2.4
8621.0,42.0,Houston,Marketing,146231.0,2016-05-26,4.8
8622.0,52.0,Houston,HR,63897.0,2017-01-27,4.9
8623.0,28.0,Los Angeles,Finance,50796.0,2024-03-11,4.1
8624.0,31.0,Phoenix,Finance,116217.0,2021-05-22,2.4
8625.0,49.0,Phoenix,Marketing,134187.0,2018-04-30,
8626.0,62.0,Chicago,Finance,143285.0,2020-12-25,4.0
8627.0,22.0,New York,Engineering,65946.0,2021-11-25,2.0
8628.0,63.0,Houston,HR,,2023-05-02,2.3
8629.0,63.0,Phoenix,HR,46546.0,2024-05-26,3.2
8630.0,57.0,,Marketing,121069.0,2017-06-10,3.9
8631.0,41.0,Los Angeles,Finance,128456.0,2015-09-18,4.1
8632.0,25.0,Phoenix,Finance,88634.0,2018-09-20,3.7
8633.0,25.0,Chicago,Marketing,73691.0,2016-11-06,2.1
8634.0,55.0,New York,Engineering,128019.0,2016-04-18,3.9
8635.0,50.0,Houston,Marketing,61095.0,2018-12-13,2.6
8636.0,41.0,Los Angeles,HR,125464.0,2015-09-28,2.9
8637.0,38.0,Phoenix,Finance,134303.0,2019-11-20,3.1
8638.0,50.0,Los Angeles,HR,58978.0,2023-11-15,2.7
8639.0,21.0,Houston,Finance,135375.0,,2.6
8640.0,54.0,Phoenix,Engineering,79623.0,2020-01-12,3.5
8641.0,48.0,Los Angeles,Marketing,137807.0,2024-07-25,3.0
8642.0,31.0,Los Angeles,Finance,57766.0,2024-09-13,2.2
8643.0,47.0,New York,Engineering,112954.0,2021-09-29,2.7
8644.0,37.0,Chicago,HR,137113.0,2016-02-13,1.2
8645.0,47.0,Houston,Engineering,70633.0,2017-12-24,1.9
8646.0,61.0,Los Angeles,HR,125912.0,2016-09-20,1.5
8647.0,61.0,Los Angeles,Finance,61292.0,2015-02-26,2.6
8648.0,35.0,New York,Finance,98652.0,2015-11-08,4.5
8649.0,29.0,Los Angeles,HR,146538.0,2023-10-22,4.6
8650.0,54.0,Phoenix,,95472.0,2020-08-10,1.7
8651.0,42.0,New York,Finance,95408.0,2015-02-23,1.0
8652.0,31.0,Phoenix,Marketing,109853.0,2015-01-01,1.5
8653.0,54.0,Phoenix,Marketing,61057.0,2016-05-24,3.7
8654.0,57.0,Phoenix,Engineering,53361.0,2022-04-12,2.8
8655.0,55.0,Los Angeles,Engineering,115785.0,2022-08-19,2.6
8656.0,49.0,Chicago,Engineering,43327.0,2019-07-07,2.6
8657.0,27.0,Houston,Marketing,108952.0,2024-01-29,1.7
8658.0,63.0,New York,Marketing,72706.0,2019-03-27,3.8
8659.0,59.0,New York,Marketing,77538.0,2021-08-07,1.7
8660.0,55.0,Houston,Sales,72746.0,2019-02-13,3.7
8661.0,47.0,Phoenix,Engineering,53920.0,2016-11-18,1.8
8662.0,28.0,Phoenix,Finance,52805.0,2024-11-18,4.8
8663.0,28.0,,Finance,64783.0,2022-06-04,4.1
8664.0,54.0,Houston,Finance,108990.0,2024-05-07,1.6
8665.0,38.0,Los Angeles,Marketing,93412.0,2018-08-17,4.5
8666.0,54.0,New York,Engineering,80459.0,2016-07-14,4.4
8667.0,61.0,Phoenix,Marketing,89762.0,2017-06-27,2.7
8668.0,34.0,Los Angeles,Finance,51306.0,2020-07-10,3.1
8669.0,62.0,Chicago,Engineering,74136.0,2018-12-29,4.4
8670.0,51.0,Phoenix,Marketing,145584.0,2023-02-04,1.4
8671.0,37.0,Houston,Engineering,58494.0,2017-07-05,2.3
8672.0,28.0,Los Angeles,HR,105588.0,2015-12-19,3.2
8673.0,25.0,New York,Finance,138554.0,2015-07-17,4.7
8674.0,63.0,Phoenix,Finance,102414.0,2023-10-17,1.3
8675.0,51.0,Phoenix,Finance,128517.0,2019-11-12,1.2
8676.0,38.0,Phoenix,Marketing,103867.0,2017-10-02,3.3
8677.0,62.0,Chicago,Sales,49313.0,2022-10-01,1.2
8678.0,31.0,Chicago,Marketing,77098.0,2022-08-04,1.9
8679.0,29.0,Houston,Finance,64835.0,2023-12-17,1.7
8680.0,65.0,Houston,Marketing,83125.0,2017-07-19,4.4
8681.0,43.0,Houston,Engineering,137816.0,2022-09-05,2.5
8682.0,27.0,Phoenix,Finance,,2020-05-31,3.9
8683.0,31.0,Phoenix,HR,117741.0,2016-07-09,4.1
8684.0,62.0,Houston,Engineering,80041.0,2024-01-15,4.2
8685.0,45.0,,Marketing,126573.0,2015-05-14,2.3
8686.0,34.0,New York,Marketing,106207.0,2015-03-21,3.5
8687.0,28.0,Los Angeles,HR,110536.0,2021-02-02,2.4
8688.0,48.0,Phoenix,Engineering,60292.0,2024-06-29,1.0
8689.0,33.0,Los Angeles,Engineering,126688.0,2017-12-19,4.9
8690.0,40.0,Houston,Sales,98015.0,2024-10-06,3.0
8691.0,53.0,Chicago,Finance,77672.0,2017-07-21,1.6
8692.0,63.0,New York,Marketing,115206.0,2024-11-24,3.0
8693.0,22.0,Los Angeles,Engineering,75417.0,2017-11-28,3.9
8694.0,47.0,Phoenix,Sales,81562.0,2019-01-07,4.2
8695.0,39.0,New York,Sales,125616.0,2014-12-28,2.1
8696.0,56.0,Chicago,Sales,67122.0,2021-08-22,4.2
8697.0,50.0,Houston,Engineering,95266.0,,3.5
8698.0,45.0,New York,Finance,,2021-06-21,1.2
8699.0,63.0,Phoenix,Engineering,133697.0,,5.0
8700.0,60.0,Chicago,Marketing,138811.0,2022-02-23,4.3
8701.0,64.0,Houston,Engineering,81668.0,2023-05-27,1.1
8702.0,48.0,Phoenix,HR,144671.0,2015-04-08,1.0
8703.0,51.0,Chicago,Marketing,51575.0,2022-04-07,5.0
8704.0,49.0,Phoenix,Marketing,144548.0,2021-07-28,4.4
8705.0,38.0,Houston,Marketing,40736.0,2023-03-16,2.5
8706.0,45.0,New York,Sales,97973.0,2020-08-14,1.2
8707.0,51.0,Phoenix,Sales,106686.0,2022-01-20,3.0
8708.0,62.0,Houston,Engineering,144782.0,2024-07-03,4.3
8709.0,59.0,Los Angeles,Engineering,96148.0,2019-03-24,4.9
8710.0,28.0,Phoenix,Engineering,59433.0,2019-11-06,4.2
8711.0,62.0,Houston,Engineering,138288.0,2015-11-10,3.2
8712.0,27.0,Phoenix,Engineering,131592.0,2023-06-13,3.8
8713.0,43.0,Chicago,Finance,127777.0,2021-08-30,1.4
8714.0,60.0,Phoenix,Sales,82349.0,2018-02-16,1.0
8715.0,54.0,Los Angeles,Engineering,57808.0,2016-07-03,1.7
8716.0,33.0,Houston,Sales,94745.0,2020-05-04,4.8
8717.0,47.0,Chicago,HR,64516.0,2020-08-09,4.2
8718.0,53.0,Houston,,137117.0,2015-07-13,1.5
8719.0,50.0,Houston,HR,140968.0,2018-04-06,4.5
8720.0,30.0,Houston,Sales,134025.0,2014-12-23,3.8
8721.0,,Los Angeles,Finance,54610.0,2016-05-13,1.1
8722.0,44.0,New York,Finance,103480.0,2015-02-05,1.4
,41.0,Chicago,Finance,101498.0,2019-01-28,4.5
8724.0,60.0,Phoenix,Finance,88198.0,2016-10-10,3.8
8725.0,56.0,Chicago,Marketing,98718.0,2017-08-26,3.1
8726.0,40.0,New York,Sales,83506.0,2017-09-23,3.5
8727.0,24.0,Los Angeles,Marketing,41760.0,2017-05-24,1.7
8728.0,63.0,Houston,HR,54753.0,2016-08-28,3.1
8729.0,57.0,New York,Sales,97338.0,2018-10-03,3.7
8730.0,60.0,Chicago,HR,44119.0,2023-03-23,1.3
8731.0,39.0,Phoenix,Finance,57111.0,2016-07-24,1.2
8732.0,29.0,Phoenix,Sales,139139.0,2024-12-10,5.0
8733.0,42.0,Chicago,HR,100913.0,2016-12-13,2.6
8734.0,33.0,Chicago,Marketing,130963.0,2024-06-14,2.0
8735.0,40.0,Phoenix,Sales,101797.0,2018-04-27,1.1
8736.0,28.0,Los Angeles,HR,121013.0,2023-03-01,2.8
